time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-05-25T22:13:32.740Z,5.776,61.413,10,5.4,mw,,,,0.8,us,usp0006d4p,2016-11-09T22:36:40.454Z,"Carlsberg Ridge",earthquake,,,,,reviewed,us,hrv
1994-05-25T21:49:50.350Z,7.515,94.2,33,4.7,mb,,,,1.2,us,usp0006d4m,2014-11-07T00:55:31.655Z,"Nicobar Islands, India region",earthquake,,,,12,reviewed,us,us
1994-05-25T19:39:32.920Z,10.599,94.931,41.7,4.8,mb,,,,0.7,us,usp0006d49,2014-11-07T00:55:31.610Z,"Andaman Islands, India region",earthquake,,21.5,,4,reviewed,us,us
1994-05-25T18:42:19.360Z,7.646,94.279,24.6,5.9,mw,,,,1,us,usp0006d44,2016-11-09T22:36:39.417Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
1994-05-25T07:38:53.710Z,27.65,87.792,47.9,4.6,mb,,,,0.7,us,usp0006d2t,2014-11-07T00:55:31.315Z,"Nepal",earthquake,,17,,5,reviewed,us,us
1994-05-21T23:17:47.050Z,8.521,93.43,33,4.6,mb,,,,0.9,us,usp0006cwq,2014-11-07T00:55:30.029Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
1994-05-21T23:15:13.920Z,8.607,93.635,10,4.8,mb,,,,0.9,us,usp0006cwp,2014-11-07T00:55:30.022Z,"Nicobar Islands, India region",earthquake,,,,24,reviewed,us,us
1994-05-05T10:43:02.460Z,24.802,94.548,76.3,5,mb,,,,1.1,us,usp0006c4k,2014-11-07T00:55:26.715Z,"Myanmar-India border region",earthquake,,8.8,,39,reviewed,us,us
1994-05-05T06:04:02.290Z,25.895,95.643,104,4.8,mb,,,,1.2,us,usp0006c43,2014-11-07T00:55:26.663Z,"Myanmar",earthquake,,14.1,,7,reviewed,us,us
1994-04-19T23:39:06.230Z,10.851,93.609,144.3,4.8,mb,,,,0.8,us,usp0006bbg,2014-11-07T00:55:19.430Z,"Andaman Islands, India region",earthquake,,11.2,,64,reviewed,us,us
1994-04-15T09:44:18.780Z,34.566,74.072,33,4.5,mb,,,,0.9,us,usp0006b4h,2014-11-07T00:55:18.460Z,"southwestern Kashmir",earthquake,,,,18,reviewed,us,us
1994-04-14T17:32:43.580Z,24.978,95.539,182.9,5,mb,,,,0.9,us,usp0006b3e,2014-11-07T00:55:18.309Z,"Myanmar",earthquake,,,,88,reviewed,us,us
1994-04-10T10:11:23.130Z,10.196,94.291,33,4.5,mb,,,,1.5,us,usp0006awp,2014-11-07T00:55:17.336Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
1994-04-09T11:19:30.400Z,24.639,94.788,90.3,5.1,mb,,,,0.9,us,usp0006avq,2014-11-07T00:55:17.216Z,"Myanmar-India border region",earthquake,,,,87,reviewed,us,us
1994-04-06T07:16:59.920Z,26.232,96.749,33,4.7,mb,,,,1,us,usp0006aqf,2014-11-07T00:55:16.521Z,"Myanmar",earthquake,,,,16,reviewed,us,us
1994-04-06T07:03:27.610Z,26.188,96.867,33,5.9,mw,,,,1,us,usp0006aqe,2017-04-26T17:48:49.017Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1994-03-29T11:20:41.500Z,30.695,70.385,33,4.6,mb,,,,0.8,us,usp0006abj,2014-11-07T00:55:11.459Z,"Pakistan",earthquake,,,,14,reviewed,us,us
1994-03-29T06:54:21.830Z,26.687,96.508,94.4,4.5,mb,,,,0.8,us,usp0006ab9,2014-11-07T00:55:11.422Z,"Myanmar",earthquake,,11.1,,17,reviewed,us,us
1994-03-28T15:43:59.340Z,10.644,91.595,33,4.5,mb,,,,0.8,us,usp0006aaj,2014-11-07T00:55:11.379Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
1994-03-27T14:31:06.990Z,24.541,96.025,33,4.6,mb,,,,1.2,us,usp0006a9a,2014-11-07T00:55:11.284Z,"Myanmar",earthquake,,,,16,reviewed,us,us
1994-03-21T06:13:33.800Z,11.592,95.027,33,4.7,mb,,,,0.9,us,usp00069z5,2014-11-07T00:55:10.291Z,"Andaman Islands, India region",earthquake,,,,13,reviewed,us,us
1994-03-11T06:23:30.660Z,22.166,93.111,34.1,4.6,mb,,,,1.2,us,usp00069ht,2014-11-07T00:55:08.218Z,"Myanmar-India border region",earthquake,,9.2,,20,reviewed,us,us
1994-02-19T03:13:08.660Z,29.991,67.845,33,4.6,mb,,,,1,us,usp00068qm,2014-11-07T00:55:00.184Z,"Pakistan",earthquake,,,,21,reviewed,us,us
1994-02-08T05:36:45.340Z,10.533,93.76,27.2,4.8,mb,,,,1,us,usp0006874,2014-11-07T00:54:57.516Z,"Andaman Islands, India region",earthquake,,,,36,reviewed,us,us
1994-02-01T09:30:55.180Z,17.228,73.523,10,5,mb,,,,1.2,us,usp00067up,2017-04-26T17:48:37.502Z,"Maharashtra, India",earthquake,,,,57,reviewed,us,us
1994-01-31T08:38:46.940Z,29.552,81.79,35.2,4.7,mb,,,,1.2,us,usp00067sj,2014-11-07T00:54:51.775Z,"Nepal",earthquake,,12.3,,22,reviewed,us,us
1994-01-29T18:28:34.230Z,24.643,94.723,93.7,4.5,mb,,,,1.4,us,usp00067qg,2014-11-07T00:54:51.487Z,"Myanmar-India border region",earthquake,,13.6,,10,reviewed,us,us
1994-01-27T04:37:14.440Z,33.409,92.223,33,4.8,ms,,,,1.1,us,usp00067h6,2014-11-07T00:54:50.875Z,"southern Qinghai, China",earthquake,,,,2,reviewed,us,us
1994-01-23T01:58:39.780Z,30.003,95.753,33,4.6,mb,,,,1,us,usp000678f,2014-11-07T00:54:49.889Z,"eastern Xizang",earthquake,,,,12,reviewed,us,us
1994-01-21T14:26:31.770Z,33.465,92.31,39.5,4.7,mb,,,,1.3,us,usp000675m,2014-11-07T00:54:49.613Z,"southern Qinghai, China",earthquake,,12.9,,23,reviewed,us,us
1994-01-20T23:30:41.800Z,25.17,93.513,33,4.7,mb,,,,1.5,us,usp000673s,2014-11-07T00:54:49.369Z,"Assam-Nagaland-Manipur region, India",earthquake,,,,6,reviewed,us,us
1994-01-11T02:18:05.760Z,25.223,97.128,31.5,4.6,mb,,,,1.4,us,usp00066ag,2014-11-07T00:54:46.250Z,"Myanmar-China border region",earthquake,,,,20,reviewed,us,us
1994-01-11T00:51:56.380Z,25.231,97.203,9.9,6.1,mw,,,,1.1,us,usp00066ad,2017-04-26T17:48:32.152Z,"Myanmar-China border region",earthquake,,,,,reviewed,us,hrv
1994-01-07T09:25:46.570Z,34.761,71.211,37.4,4.7,mb,,,,1.3,us,usp000664n,2014-11-07T00:54:44.492Z,"Hindu Kush region, Afghanistan",earthquake,,11.8,,29,reviewed,us,us
1994-01-04T16:51:22.250Z,26.37,95.939,88.1,4.5,mb,,,,1.4,us,usp000660n,2014-11-07T00:54:43.363Z,"Myanmar-India border region",earthquake,,12.1,,7,reviewed,us,us
1993-12-31T08:54:00.410Z,29.332,95.291,33,4.8,mb,,,,1.1,us,usp00065va,2014-11-07T00:54:39.355Z,"eastern Xizang-India border region",earthquake,,,,7,reviewed,us,us
1993-12-22T04:09:55.170Z,24.414,94.361,132.5,4.6,mb,,,,0.1,us,usp00065ey,2014-11-07T00:54:37.616Z,"Myanmar-India border region",earthquake,,18,,5,reviewed,us,us
1993-12-21T23:05:38.280Z,8.727,94.363,33,4.5,mb,,,,0.4,us,usp00065eq,2014-11-07T00:54:37.597Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
1993-12-19T11:45:30.730Z,25.21,62.603,24.4,5.1,mb,,,,0.9,us,usp00065bj,2014-11-07T00:54:37.185Z,"southwestern Pakistan",earthquake,,,,85,reviewed,us,us
1993-12-14T02:27:44.390Z,28.489,86.844,33,4.6,mb,,,,1.2,us,usp000653p,2014-11-07T00:54:35.745Z,"western Xizang",earthquake,,,,9,reviewed,us,us
1993-12-12T23:34:18.050Z,27.263,92.076,33,4.9,mb,,,,0.8,us,usp000652a,2014-11-07T00:54:35.607Z,"Arunachal Pradesh, India",earthquake,,,,41,reviewed,us,us
1993-12-12T12:54:40.930Z,32.39,87.221,33,4.8,mb,,,,1.1,us,usp000651h,2014-11-07T00:54:35.432Z,"western Xizang",earthquake,,,,39,reviewed,us,us
1993-12-09T18:26:18.210Z,25.955,96.504,33,4.7,mb,,,,1.4,us,usp00064x5,2014-11-07T00:54:34.872Z,"Myanmar",earthquake,,,,35,reviewed,us,us
1993-12-08T01:42:18.450Z,17.074,73.634,25,5.1,mw,,,,1.1,us,usp00064uk,2017-04-26T17:48:25.003Z,"Maharashtra, India",earthquake,,,,,reviewed,us,hrv
1993-12-06T20:54:45.430Z,6.818,78.301,10,5.2,mb,,,,1.1,us,usp00064sj,2014-11-07T00:54:34.146Z,"Laccadive Sea",earthquake,,,,75,reviewed,us,us
1993-12-02T22:04:38.490Z,24.868,95.794,33,4.9,mb,,,,0.9,us,usp00064jv,2014-11-07T00:54:31.927Z,"Myanmar",earthquake,,,,4,reviewed,us,us
1993-11-30T11:27:10.520Z,11.136,95.185,33,4.6,mb,,,,1.1,us,usp00064fc,2014-11-07T00:54:28.208Z,"Andaman Islands, India region",earthquake,,,,23,reviewed,us,us
1993-11-26T03:58:27.420Z,13.552,93.669,67.1,4.8,mb,,,,1.2,us,usp0006488,2014-11-07T00:54:27.408Z,"Andaman Islands, India region",earthquake,,10.7,,13,reviewed,us,us
1993-11-19T03:18:13.210Z,28.356,66.162,12.5,4.6,mb,,,,1.3,us,usp00063w6,2014-11-07T00:54:25.593Z,"Pakistan",earthquake,,,,12,reviewed,us,us
1993-11-16T15:52:48.520Z,30.798,67.219,26.5,5.6,mw,,,,1.2,us,usp00063su,2016-11-09T23:58:30.685Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
1993-11-12T13:27:28.130Z,18.12,76.533,10,4.6,mb,,,,0.8,us,usp00063kt,2017-04-26T17:48:21.853Z,"Maharashtra, India",earthquake,,,,19,reviewed,us,us
1993-11-07T08:29:51.010Z,34.494,70.671,33,4.7,mb,,,,1.1,us,usp00063a9,2014-11-07T00:54:22.599Z,"Hindu Kush region, Afghanistan",earthquake,,,,30,reviewed,us,us
1993-10-30T23:05:53.010Z,30.405,67.651,10,4.7,mb,,,,1.2,us,usp00062yf,2014-11-07T00:54:16.356Z,"Pakistan",earthquake,,,,26,reviewed,us,us
1993-10-29T23:45:07.340Z,17.369,77.468,10,5,mb,,,,1.5,us,usp00062wu,2017-04-26T17:48:19.562Z,"Karnataka-Andhra Pradesh border region, India",earthquake,,,,10,reviewed,us,us
1993-10-21T13:53:24.600Z,11.729,92.453,33,4.5,mb,,,,1,us,usp00062cy,2014-11-07T00:54:14.076Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
1993-10-20T16:15:59.680Z,28.723,82.28,37.4,5.1,mb,,,,0.9,us,usp00062b9,2017-04-13T22:05:57.403Z,"Nepal",earthquake,,,,55,reviewed,us,us
1993-10-20T07:23:38.640Z,28.776,82.256,33,5,mb,,,,1.2,us,usp00062aa,2014-11-07T00:54:13.854Z,"Nepal",earthquake,,,,37,reviewed,us,us
1993-10-18T16:35:02.270Z,30.035,98.243,29.3,4.8,mb,,,,1.2,us,usp000627n,2014-11-07T00:54:13.564Z,"eastern Xizang",earthquake,,,,25,reviewed,us,us
1993-10-18T13:57:14.620Z,22.133,62.861,10,5.2,mb,,,,1.4,us,usp000627a,2014-11-07T00:54:13.300Z,"Owen Fracture Zone region",earthquake,,,,54,reviewed,us,us
1993-10-11T09:13:01.810Z,24.795,63.266,24,4.6,mb,,,,1.3,us,usp00061t9,2014-11-07T00:54:11.646Z,"off the coast of Pakistan",earthquake,,,,18,reviewed,us,us
1993-10-08T20:45:08.980Z,17.934,76.396,33,4.7,mb,,,,0.7,us,usp00061ph,2017-04-13T22:05:53.417Z,"Maharashtra-Karnataka border region, India",earthquake,,,,19,reviewed,us,us
1993-10-05T00:22:40.500Z,10.401,94.254,28.3,4.7,mb,,,,1.1,us,usp00061g9,2014-11-07T00:54:10.265Z,"Andaman Islands, India region",earthquake,,,,14,reviewed,us,us
1993-09-30T22:20:25.020Z,33.773,88.672,33,4.6,mb,,,,1.5,us,usp000619r,2014-11-07T00:54:05.302Z,"western Xizang",earthquake,,,,8,reviewed,us,us
1993-09-30T17:04:45.810Z,11.815,92.529,22.5,5.3,mw,,,,0.9,us,usp000619g,2016-11-09T23:36:35.096Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1993-09-30T02:16:56.300Z,18.159,76.658,10,4.5,mb,,,,1.3,us,usp000618u,2017-04-26T17:48:12.280Z,"Maharashtra, India",earthquake,,,,5,reviewed,us,us
1993-09-30T00:53:12.950Z,18.09,76.519,10,4.6,mb,,,,1.1,us,usp000618n,2017-04-26T17:48:11.714Z,"Maharashtra, India",earthquake,,,,13,reviewed,us,us
1993-09-29T23:10:57.480Z,18.092,76.441,10,5,mb,,,,1.1,us,usp000618g,2017-04-26T17:48:11.151Z,"Maharashtra, India",earthquake,,,,28,reviewed,us,us
1993-09-29T22:25:48.620Z,18.066,76.451,6.8,6.2,mwb,,,,1,us,usp000618c,2018-01-18T16:25:00.817Z,"Maharashtra, India",earthquake,,,,,reviewed,us,us
1993-09-25T23:24:36.470Z,32.122,80.635,33,4.5,mb,,,,0.8,us,usp000611v,2014-11-07T00:54:02.748Z,"western Xizang",earthquake,,,,5,reviewed,us,us
1993-09-20T07:40:54.980Z,27.821,92.938,33,4.7,mb,,,,0.8,us,usp00060p3,2014-11-07T00:53:59.422Z,"Arunachal Pradesh, India",earthquake,,,,13,reviewed,us,us
1993-09-15T15:08:13.480Z,33.322,75.74,33,5,mb,,,,0.9,us,usp00060ds,2014-11-07T00:53:58.386Z,"eastern Kashmir",earthquake,,,,55,reviewed,us,us
1993-09-13T03:04:53.810Z,31.033,83.676,15.8,4.7,mb,,,,1.6,us,usp0006088,2014-11-07T00:53:57.446Z,"western Xizang",earthquake,,,,19,reviewed,us,us
1993-09-06T20:57:22.410Z,30.282,94.809,33,4.7,mb,,,,1.2,us,usp0005zuw,2014-11-07T00:53:55.779Z,"eastern Xizang",earthquake,,,,27,reviewed,us,us
1993-09-06T20:14:04.380Z,23.503,94.212,84.8,4.7,mb,,,,0.9,us,usp0005zuu,2014-11-07T00:53:55.771Z,"Myanmar",earthquake,,5.8,,42,reviewed,us,us
1993-09-05T06:05:54.630Z,27.293,87.31,33,4.5,mb,,,,1.2,us,usp0005zs9,2014-11-07T00:53:55.359Z,"Nepal",earthquake,,,,27,reviewed,us,us
1993-09-04T17:25:10.110Z,30.34,94.831,10,5.1,mb,,,,1.1,us,usp0005zrk,2014-11-07T00:53:55.090Z,"eastern Xizang",earthquake,,,,51,reviewed,us,us
1993-09-03T23:01:37.090Z,17.126,73.736,35.3,4.7,mb,,,,1.2,us,usp0005zq7,2017-04-13T22:05:46.141Z,"Maharashtra, India",earthquake,,10,,26,reviewed,us,us
1993-09-01T08:22:43.330Z,27.546,97.152,59.2,4.7,mb,,,,1.2,us,usp0005zjp,2014-11-07T00:53:52.731Z,"Myanmar-India border region",earthquake,,17.4,,5,reviewed,us,us
1993-08-28T20:14:45.870Z,6.571,94.668,132.8,5.9,mwb,,,,1,us,usp0005zdd,2016-11-09T23:21:17.492Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1993-08-28T04:26:23.910Z,17.173,73.672,5,4.9,mb,,,,1,us,usp0005zc7,2017-04-13T22:05:44.150Z,"Maharashtra, India",earthquake,,,,51,reviewed,us,us
1993-08-27T03:01:35.880Z,10.257,94.095,33,4.5,mb,,,,1.2,us,usp0005za5,2014-11-07T00:53:49.135Z,"Andaman Islands, India region",earthquake,,,,8,reviewed,us,us
1993-08-27T00:16:43.920Z,6.684,93.577,51.7,5,mb,,,,0.9,us,usp0005z9s,2014-11-07T00:53:49.082Z,"Nicobar Islands, India region",earthquake,,,,63,reviewed,us,us
1993-08-25T07:22:50.970Z,10.3,94.043,33,4.6,mb,,,,1.3,us,usp0005z5u,2014-11-07T00:53:48.407Z,"Andaman Islands, India region",earthquake,,,,7,reviewed,us,us
1993-08-24T23:35:55.680Z,10.351,93.731,22.3,4.8,mb,,,,1.1,us,usp0005z5b,2014-11-07T00:53:48.333Z,"Andaman Islands, India region",earthquake,,,,37,reviewed,us,us
1993-08-24T23:18:39.670Z,10.203,93.786,21.7,4.7,mb,,,,1.2,us,usp0005z5a,2014-11-07T00:53:48.326Z,"Andaman Islands, India region",earthquake,,,,33,reviewed,us,us
1993-08-24T22:52:21.300Z,10.209,93.847,22.9,4.9,mb,,,,0.9,us,usp0005z59,2014-11-07T00:53:48.316Z,"Andaman Islands, India region",earthquake,,,,44,reviewed,us,us
1993-08-24T21:58:10.140Z,10.263,93.777,19.6,4.8,mb,,,,1.1,us,usp0005z57,2014-11-07T00:53:48.309Z,"Andaman Islands, India region",earthquake,,,,22,reviewed,us,us
1993-08-24T17:47:30.490Z,20.641,71.365,24.8,5,mb,,,,1.1,us,usp0005z4v,2017-04-26T17:48:03.395Z,"near the coast of Gujarat, India",earthquake,,,,62,reviewed,us,us
1993-08-24T03:56:46.200Z,10.364,94.187,33,4.7,mb,,,,1,us,usp0005z3q,2014-11-07T00:53:48.214Z,"Andaman Islands, India region",earthquake,,,,21,reviewed,us,us
1993-08-24T00:01:30.450Z,10.419,94.217,28.9,4.6,mb,,,,0.9,us,usp0005z3g,2014-11-07T00:53:48.180Z,"Andaman Islands, India region",earthquake,,,,11,reviewed,us,us
1993-08-23T23:20:35.050Z,10.418,94.179,20.4,4.8,mb,,,,1.2,us,usp0005z3d,2014-11-07T00:53:48.044Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
1993-08-23T21:35:43.700Z,10.463,94.262,25.1,4.6,mb,,,,1.1,us,usp0005z39,2014-11-07T00:53:48.020Z,"Andaman Islands, India region",earthquake,,,,14,reviewed,us,us
1993-08-23T20:46:01.090Z,10.218,94.295,22.5,4.6,mb,,,,1.2,us,usp0005z34,2014-11-07T00:53:47.992Z,"Andaman Islands, India region",earthquake,,,,14,reviewed,us,us
1993-08-23T20:10:38.910Z,10.315,94.077,21.4,4.7,mb,,,,1.1,us,usp0005z31,2014-11-07T00:53:47.938Z,"Andaman Islands, India region",earthquake,,,,33,reviewed,us,us
1993-08-23T19:51:10.500Z,30.045,67.891,31.5,4.8,mb,,,,1,us,usp0005z2z,2014-11-07T00:53:47.927Z,"Pakistan",earthquake,,,,57,reviewed,us,us
1993-08-23T19:45:10.040Z,10.302,94.156,22.7,4.5,mb,,,,1.2,us,usp0005z2x,2014-11-07T00:53:47.923Z,"Andaman Islands, India region",earthquake,,,,10,reviewed,us,us
1993-08-23T19:36:20.050Z,10.421,94.139,19.3,4.8,mb,,,,1.1,us,usp0005z2v,2014-11-07T00:53:47.916Z,"Andaman Islands, India region",earthquake,,,,28,reviewed,us,us
1993-08-23T19:23:34.780Z,10.302,94.087,33,4.7,mb,,,,1.1,us,usp0005z2u,2014-11-07T00:53:47.914Z,"Andaman Islands, India region",earthquake,,,,13,reviewed,us,us
1993-08-23T19:09:57.570Z,10.257,93.77,20.5,4.6,mb,,,,1.2,us,usp0005z2t,2014-11-07T00:53:47.912Z,"Andaman Islands, India region",earthquake,,,,8,reviewed,us,us
1993-08-23T19:05:33.940Z,10.479,94.309,19.9,4.7,mb,,,,1.3,us,usp0005z2s,2014-11-07T00:53:47.909Z,"Andaman Islands, India region",earthquake,,,,12,reviewed,us,us
1993-08-23T18:53:39.490Z,10.255,93.965,33,4.6,mb,,,,0.8,us,usp0005z2r,2014-11-07T00:53:47.907Z,"Andaman Islands, India region",earthquake,,,,13,reviewed,us,us
1993-08-23T05:21:43.310Z,30.035,67.921,24.6,5,mb,,,,0.9,us,usp0005z1c,2014-11-07T00:53:47.768Z,"Pakistan",earthquake,,,,76,reviewed,us,us
1993-08-19T14:26:56.400Z,33.204,71.983,33,4.7,mb,,,,0.6,us,usp0005yux,2014-11-07T00:53:46.148Z,"Pakistan",earthquake,,,,2,reviewed,us,us
1993-08-02T14:41:45.030Z,22.812,93.567,74.5,4.8,mb,,,,0.9,us,usp0005xuj,2014-11-07T00:53:38.082Z,"Myanmar-India border region",earthquake,,11.3,,5,reviewed,us,us
1993-07-31T01:52:20.240Z,6.537,95.546,257.5,5,mb,,,,1.1,us,usp0005xq7,2014-11-07T00:53:34.810Z,"Nicobar Islands, India region",earthquake,,9.5,,28,reviewed,us,us
1993-07-26T09:31:30.340Z,29.96,66.626,33,4.9,ms,,,,1.1,us,usp0005xdv,2014-11-07T00:53:33.969Z,"Afghanistan-Pakistan border region",earthquake,,,,1,reviewed,us,us
1993-07-17T17:55:34.410Z,31.801,81.731,33,4.5,mb,,,,0.8,us,usp0005wu9,2014-11-07T00:53:31.567Z,"western Xizang",earthquake,,,,8,reviewed,us,us
1993-07-14T04:49:36.560Z,23.144,93.888,68.9,4.7,mb,,,,1.1,us,usp0005w7x,2014-11-07T00:53:29.496Z,"Myanmar-India border region",earthquake,,,,39,reviewed,us,us
1993-07-09T16:23:17.350Z,26.81,86.059,33,4.6,mb,,,,1.2,us,usp0005vvm,2014-11-07T00:53:26.784Z,"Nepal-India border region",earthquake,,,,2,reviewed,us,us
1993-07-06T20:07:49.880Z,31.952,82.22,33,4.8,mb,,,,1.1,us,usp0005vqh,2014-11-07T00:53:25.641Z,"western Xizang",earthquake,,,,52,reviewed,us,us
1993-07-05T22:11:09.840Z,27.939,85.118,33,4.7,mb,,,,1.1,us,usp0005vnw,2014-11-07T00:53:25.404Z,"Nepal",earthquake,,,,31,reviewed,us,us
1993-07-03T02:00:22.230Z,28.357,86.63,33,4.7,mb,,,,1.1,us,usp0005vht,2014-11-07T00:53:23.993Z,"western Xizang",earthquake,,,,24,reviewed,us,us
1993-06-28T08:08:36.510Z,14.129,93.766,33,4.8,mb,,,,1.3,us,usp0005van,2014-11-07T00:53:20.085Z,"Andaman Islands, India region",earthquake,,,,10,reviewed,us,us
1993-06-25T10:04:29.090Z,33.315,93.306,33,4.8,mb,,,,0.9,us,usp0005v58,2014-11-07T00:53:19.088Z,"southern Qinghai, China",earthquake,,,,38,reviewed,us,us
1993-06-23T17:19:26.750Z,27.529,92.616,33,4.6,mb,,,,0.8,us,usp0005v2d,2014-11-07T00:53:18.789Z,"Arunachal Pradesh, India",earthquake,,,,26,reviewed,us,us
1993-06-18T15:28:20.570Z,14.595,95.45,33,4.5,mb,,,,1.3,us,usp0005ut3,2014-11-07T00:53:16.182Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
1993-06-08T14:30:37.320Z,33.585,72.746,33,4.8,mb,,,,1.2,us,usp0005u7f,2014-11-07T00:53:11.904Z,"Pakistan",earthquake,,,,28,reviewed,us,us
1993-05-28T14:20:28.620Z,26.795,93.301,33,4.6,mb,,,,0.4,us,usp0005tmx,2014-11-07T00:53:05.312Z,"Assam, India",earthquake,,,,3,reviewed,us,us
1993-05-27T17:50:34.090Z,21.849,93.547,48.3,4.7,mb,,,,1.1,us,usp0005tk8,2014-11-07T00:53:05.008Z,"Myanmar",earthquake,,6.7,,20,reviewed,us,us
1993-05-24T05:02:28.720Z,28.835,96.082,33,5,mb,,,,0.8,us,usp0005tcj,2014-11-07T00:53:03.767Z,"eastern Xizang-India border region",earthquake,,,,52,reviewed,us,us
1993-05-23T23:57:48.450Z,31.527,98.637,33,4.7,mb,,,,1.4,us,usp0005tc5,2014-11-07T00:53:03.741Z,"Xizang-Sichuan border region",earthquake,,,,20,reviewed,us,us
1993-05-16T09:05:58.650Z,23.101,86.982,33,4.6,mb,,,,1.5,us,usp0005sw0,2017-04-13T22:05:28.224Z,"Jharkhand-West Bengal border region, India",earthquake,,,,7,reviewed,us,us
1993-05-08T08:46:38.050Z,28.731,95.872,33,4.7,mb,,,,1.4,us,usp0005sdr,2014-11-07T00:52:59.010Z,"Arunachal Pradesh, India",earthquake,,,,6,reviewed,us,us
1993-05-03T23:36:08.850Z,29.762,98.066,10,5.1,mb,,,,1.3,us,usp0005s5u,2014-11-07T00:52:57.246Z,"eastern Xizang",earthquake,,,,3,reviewed,us,us
1993-04-27T14:19:55.650Z,32.981,96.053,33,5,mb,,,,0.9,us,usp0005ruv,2014-11-07T00:52:52.515Z,"southern Qinghai, China",earthquake,,,,13,reviewed,us,us
1993-04-27T13:59:17.970Z,12.292,95.193,33,4.7,mb,,,,1.4,us,usp0005ruu,2014-11-07T00:52:52.510Z,"Andaman Islands, India region",earthquake,,,,18,reviewed,us,us
1993-04-27T12:12:46.050Z,12.302,95.203,33,4.7,mb,,,,1.1,us,usp0005rup,2014-11-07T00:52:52.482Z,"Andaman Islands, India region",earthquake,,,,24,reviewed,us,us
1993-04-26T16:24:07.220Z,34.538,80.506,33,4.5,mb,,,,1,us,usp0005rtk,2014-11-07T00:52:52.345Z,"western Xizang",earthquake,,,,10,reviewed,us,us
1993-04-21T06:11:46.010Z,34.77,84.763,33,4.5,mb,,,,1,us,usp0005rhc,2014-11-07T00:52:51.235Z,"western Xizang",earthquake,,,,17,reviewed,us,us
1993-04-18T04:55:40.000Z,11.997,95.026,23.7,5.2,mw,,,,0.9,us,usp0005rc0,2016-11-09T22:19:56.875Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1993-04-18T03:33:29.400Z,13.06,95.193,27.1,4.9,mb,,,,0.9,us,usp0005rbx,2014-11-07T00:52:50.151Z,"Andaman Islands, India region",earthquake,,,,31,reviewed,us,us
1993-04-14T20:04:09.990Z,26.519,96.479,22.8,4.6,mb,,,,1.3,us,usp0005r67,2014-11-07T00:52:49.159Z,"Myanmar",earthquake,,,,38,reviewed,us,us
1993-04-13T15:59:36.730Z,22.351,94.197,85,4.7,mb,,,,0.9,us,usp0005r3y,2014-11-07T00:52:48.892Z,"Myanmar",earthquake,,6.1,,25,reviewed,us,us
1993-04-12T03:48:10.640Z,28.704,95.38,17.3,4.5,mb,,,,1.2,us,usp0005r1p,2014-11-07T00:52:48.671Z,"Arunachal Pradesh, India",earthquake,,,,6,reviewed,us,us
1993-04-12T00:57:57.980Z,28.314,82.799,33,4.7,mb,,,,1.4,us,usp0005r1g,2014-11-07T00:52:48.660Z,"Nepal",earthquake,,,,7,reviewed,us,us
1993-04-11T05:34:27.950Z,23.926,94.126,74.5,4.6,mb,,,,1.2,us,usp0005r07,2014-11-07T00:52:48.392Z,"Myanmar",earthquake,,6.6,,33,reviewed,us,us
1993-04-09T22:08:16.360Z,32.484,89.488,10,4.7,mb,,,,1.2,us,usp0005qxx,2014-11-07T00:52:48.157Z,"western Xizang",earthquake,,,,9,reviewed,us,us
1993-04-09T16:24:15.100Z,13.181,92.941,33,4.5,mb,,,,1.2,us,usp0005qxk,2014-11-07T00:52:48.129Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
1993-04-01T18:41:35.020Z,23.149,94.445,91.3,4.6,mb,,,,0.9,us,usp0005qgt,2014-11-07T00:52:43.608Z,"Myanmar",earthquake,,,,48,reviewed,us,us
1993-04-01T16:30:11.120Z,23.232,94.498,104.7,5.1,mw,,,,1,us,usp0005qgn,2016-11-09T22:12:41.592Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1993-03-31T13:44:10.110Z,29.091,87.349,20.1,5.1,mb,,,,0.9,us,usp0005qey,2014-11-07T00:52:40.715Z,"western Xizang",earthquake,,,,76,reviewed,us,us
1993-03-27T09:42:59.110Z,24.68,95.1,114.7,5,mb,,,,0.9,us,usp0005q75,2014-11-07T00:52:39.586Z,"Myanmar",earthquake,,,,77,reviewed,us,us
